AccountAgeDays,TotalOrders,OrdersLast24h,OrdersLast7d,CancelledOrders,CancelRate,CurrentOrderValue,AvgOrderValue,IsCod,CodOrderCount,PhoneUsedCount,AddressUsedCount,ItemCount,TotalQuantity,StatusChangeCount,CancelledOrdersLast24h,CancelRateLast24h,CancelledOrdersLast7d,CancelRateLast7d,IsVip,CompletedOrderCount,CompletionRate,IsRisk
14,21,0,8,2,0.095,1370000,300000,1,18,1,1,4,5,0,0,0.0,2,0.25,1,19,0.905,False
38,18,0,6,2,0.111,830000,370000,1,14,1,1,6,8,0,0,0.0,2,0.333,1,16,0.889,False
3,2,1,2,0,0.0,4710000,1350000,1,0,1,1,5,6,1,0,0.0,0,0.0,0,2,1.0,True
42,19,1,6,1,0.053,1090000,550000,1,13,1,1,3,5,0,0,0.0,1,0.167,1,18,0.947,False
52,19,0,3,0,0.0,270000,360000,1,2,1,1,2,2,0,0,0.0,0,0.0,0,19,1.0,False
10,3,1,2,0,0.0,910000,560000,1,2,1,1,3,7,0,0,0.0,0,0.0,1,3,1.0,True
168,15,0,3,3,0.2,360000,560000,1,7,1,1,5,9,6,0,0.0,1,0.333,0,12,0.8,True
3,2,1,1,0,0.0,1210000,390000,1,0,3,1,4,10,2,0,0.0,0,0.0,1,2,1.0,True
138,19,0,6,1,0.053,770000,630000,1,17,1,1,1,6,0,0,0.0,1,0.167,1,18,0.947,False
301,8,1,1,0,0.0,610000,400000,0,0,1,1,4,6,2,0,0.0,0,0.0,0,8,1.0,False
474,29,1,5,2,0.069,470000,380000,1,11,1,1,5,5,2,0,0.0,1,0.2,1,27,0.931,False
408,3,0,1,0,0.0,900000,560000,1,1,1,1,5,5,0,0,0.0,0,0.0,1,3,1.0,False
37,11,1,4,4,0.364,1120000,450000,1,11,1,1,3,9,2,0,0.0,1,0.25,0,7,0.636,True
44,15,1,8,1,0.067,1180000,460000,1,15,1,1,4,7,1,0,0.0,1,0.125,0,14,0.933,False
5,3,2,3,0,0.0,3270000,1010000,1,3,1,1,7,17,1,0,0.0,0,0.0,1,3,1.0,True
22,9,0,4,2,0.222,890000,330000,1,7,1,1,2,2,2,0,0.0,1,0.25,1,7,0.778,False
153,9,2,5,5,0.556,1400000,390000,0,2,1,1,5,7,3,0,0.0,3,0.6,0,4,0.444,True
29,12,0,10,0,0.0,310000,460000,1,11,1,1,3,3,1,0,0.0,0,0.0,1,12,1.0,False
22,13,0,10,2,0.154,650000,270000,1,7,1,1,3,5,1,0,0.0,1,0.1,1,11,0.846,False
82,9,0,6,2,0.222,900000,430000,0,2,1,1,6,7,4,0,0.0,1,0.167,0,7,0.778,True
33,15,0,4,0,0.0,810000,470000,1,9,1,1,4,4,0,0,0.0,0,0.0,1,15,1.0,False
2,2,1,2,0,0.0,1820000,1600000,1,2,1,1,12,40,0,0,0.0,0,0.0,0,2,1.0,True
375,17,0,0,0,0.0,270000,180000,1,8,1,1,2,4,2,0,0.0,0,0.0,1,17,1.0,False
1,1,1,1,0,0.0,3280000,3280000,1,0,1,1,10,13,0,0,0.0,0,0.0,1,1,1.0,True
15,25,0,9,3,0.12,1300000,430000,1,20,1,1,5,7,1,0,0.0,0,0.0,1,22,0.88,False
168,29,1,3,1,0.034,810000,200000,1,25,1,1,2,2,2,0,0.0,0,0.0,1,28,0.966,False
13,4,0,3,1,0.25,1560000,400000,1,0,5,1,3,9,0,0,0.0,0,0.0,0,3,0.75,True
34,23,0,6,0,0.0,700000,470000,1,23,1,1,3,7,1,0,0.0,0,0.0,0,23,1.0,False
47,8,1,2,2,0.25,670000,520000,1,2,1,2,3,4,2,0,0.0,0,0.0,0,6,0.75,True
1,1,1,1,0,0.0,2120000,1030000,1,1,1,1,15,16,2,0,0.0,0,0.0,1,1,1.0,True
12,4,1,2,0,0.0,610000,470000,1,2,1,2,5,9,0,0,0.0,0,0.0,0,4,1.0,True
456,24,0,4,0,0.0,210000,270000,0,3,1,1,5,6,2,0,0.0,0,0.0,0,24,1.0,False
353,5,0,2,0,0.0,250000,240000,1,3,1,1,5,6,0,0,0.0,0,0.0,1,5,1.0,False
151,20,0,0,0,0.0,410000,350000,1,4,1,1,1,6,0,0,0.0,0,0.0,0,20,1.0,False
1,6,5,5,1,0.167,1210000,340000,1,0,1,1,4,7,3,0,0.0,1,0.2,1,5,0.833,True
13,27,0,7,1,0.037,1480000,250000,1,17,1,1,5,8,2,0,0.0,1,0.143,1,26,0.963,False
53,11,1,6,9,0.818,1520000,400000,1,5,1,1,4,5,2,1,1.0,5,0.833,0,2,0.182,True
28,5,0,3,2,0.4,960000,320000,0,0,1,1,4,7,1,0,0.0,1,0.333,1,3,0.6,True
88,3,1,2,0,0.0,1180000,410000,0,1,1,2,2,3,1,0,0.0,0,0.0,0,3,1.0,True
449,16,0,3,0,0.0,130000,350000,1,3,1,1,1,1,2,0,0.0,0,0.0,1,16,1.0,False
294,15,0,1,0,0.0,370000,550000,0,5,1,1,2,3,1,0,0.0,0,0.0,0,15,1.0,False
47,7,0,5,0,0.0,380000,560000,1,3,1,1,1,2,1,0,0.0,0,0.0,1,7,1.0,False
31,8,0,4,0,0.0,460000,570000,1,8,1,4,2,11,0,0,0.0,0,0.0,0,8,1.0,True
19,25,0,7,2,0.08,1210000,310000,1,18,1,1,4,5,1,0,0.0,2,0.286,1,23,0.92,False
32,23,0,4,1,0.043,900000,400000,1,15,1,1,2,2,2,0,0.0,0,0.0,1,22,0.957,False
16,3,1,3,0,0.0,1070000,460000,0,1,2,2,3,9,2,0,0.0,0,0.0,0,3,1.0,True
35,20,0,9,2,0.1,1450000,500000,1,16,1,1,2,7,0,0,0.0,1,0.111,1,18,0.9,False
5,5,1,4,0,0.0,1180000,440000,1,1,1,1,5,9,2,0,0.0,0,0.0,1,5,1.0,True
45,24,0,11,6,0.25,1150000,510000,1,19,1,1,4,4,1,0,0.0,2,0.182,1,18,0.75,False
492,17,0,2,1,0.059,670000,540000,1,8,1,1,5,6,2,0,0.0,0,0.0,0,16,0.941,False
5,6,5,5,0,0.0,1040000,270000,1,6,1,1,3,4,0,0,0.0,0,0.0,0,6,1.0,True
310,9,0,1,0,0.0,690000,470000,0,0,1,1,1,2,0,0,0.0,0,0.0,1,9,1.0,False
78,6,1,5,1,0.167,780000,480000,1,3,2,2,3,8,2,0,0.0,0,0.0,0,5,0.833,True
10,2,1,1,1,0.5,1410000,730000,1,2,1,1,5,8,0,0,0.0,1,1.0,1,1,0.5,True
36,16,0,10,1,0.062,1320000,270000,1,14,1,1,4,7,2,0,0.0,1,0.1,1,15,0.938,False
11,10,1,2,2,0.2,1270000,340000,0,1,1,1,4,10,2,0,0.0,0,0.0,0,8,0.8,True
90,5,1,3,0,0.0,550000,540000,1,2,2,2,4,4,0,0,0.0,0,0.0,0,5,1.0,True
33,25,0,12,3,0.12,510000,540000,1,17,1,1,2,8,0,0,0.0,3,0.25,1,22,0.88,False
56,11,0,6,4,0.364,1150000,590000,1,10,1,1,3,4,1,0,0.0,1,0.167,0,7,0.636,True
111,3,0,0,0,0.0,900000,530000,1,2,1,1,3,3,0,0,0.0,0,0.0,1,3,1.0,False
442,5,0,0,0,0.0,390000,430000,0,0,1,1,3,5,2,0,0.0,0,0.0,1,5,1.0,False
76,10,1,4,0,0.0,1620000,470000,1,5,1,1,9,12,0,0,0.0,0,0.0,0,10,1.0,True
46,38,0,0,1,0.026,120000,600000,1,29,1,1,3,3,1,0,0.0,0,0.0,1,37,0.974,False
294,25,0,1,0,0.0,280000,620000,1,8,1,1,4,4,1,0,0.0,0,0.0,1,25,1.0,False
169,9,1,5,6,0.667,1530000,690000,1,1,1,1,8,8,6,1,1.0,4,0.8,1,3,0.333,True
141,5,0,4,1,0.2,1100000,480000,1,4,1,1,4,9,6,0,0.0,1,0.25,0,4,0.8,True
424,10,0,5,1,0.1,540000,190000,1,9,1,1,5,7,0,0,0.0,0,0.0,0,9,0.9,False
449,16,1,1,0,0.0,440000,460000,1,6,1,1,3,3,1,0,0.0,0,0.0,1,16,1.0,False
152,39,0,0,0,0.0,290000,300000,0,11,1,1,3,3,1,0,0.0,0,0.0,1,39,1.0,False
2,2,2,2,0,0.0,3490000,1120000,0,0,1,1,11,18,0,0,0.0,0,0.0,1,2,1.0,True
323,38,0,0,3,0.079,680000,650000,0,2,1,1,2,3,1,0,0.0,0,0.0,0,35,0.921,False
98,23,1,8,19,0.826,1280000,660000,1,0,1,1,7,7,3,0,0.0,6,0.75,0,4,0.174,True
257,29,0,4,0,0.0,760000,380000,1,1,1,1,2,3,1,0,0.0,0,0.0,1,29,1.0,False
1,4,2,4,0,0.0,2390000,910000,1,1,1,1,15,23,1,0,0.0,0,0.0,1,4,1.0,True
26,19,0,7,0,0.0,510000,350000,1,17,1,1,2,2,1,0,0.0,0,0.0,1,19,1.0,False
113,15,1,1,0,0.0,380000,470000,0,4,1,1,4,5,0,0,0.0,0,0.0,0,15,1.0,False
223,40,0,1,3,0.075,530000,160000,1,33,1,1,4,7,0,0,0.0,0,0.0,1,37,0.925,False
141,6,0,5,5,0.833,640000,580000,1,2,1,1,3,7,5,0,0.0,4,0.8,1,1,0.167,True
351,13,0,2,1,0.077,400000,300000,1,9,1,1,5,5,0,0,0.0,0,0.0,1,12,0.923,False
2,6,4,5,0,0.0,620000,280000,1,6,1,1,5,9,2,0,0.0,0,0.0,1,6,1.0,True
10,10,3,8,1,0.1,300000,280000,1,9,1,1,3,4,2,0,0.0,0,0.0,1,9,0.9,True
5,2,1,2,1,0.5,2340000,1240000,0,0,1,1,13,35,2,1,1.0,1,0.5,1,1,0.5,True
327,9,0,0,0,0.0,710000,540000,1,6,1,1,5,5,1,0,0.0,0,0.0,0,9,1.0,False
37,28,1,8,4,0.143,1290000,390000,1,24,1,1,4,4,1,0,0.0,1,0.125,1,24,0.857,False
2,2,1,2,0,0.0,4690000,1080000,1,2,1,1,11,14,1,0,0.0,0,0.0,1,2,1.0,True
10,25,0,6,4,0.16,620000,350000,1,22,1,1,4,7,1,0,0.0,0,0.0,1,21,0.84,False
5,3,1,1,0,0.0,1450000,740000,0,1,1,1,7,8,2,0,0.0,0,0.0,1,3,1.0,True
7,2,1,2,0,0.0,3460000,1510000,1,1,1,1,4,12,0,0,0.0,0,0.0,1,2,1.0,True
126,25,2,6,17,0.68,660000,460000,1,24,1,1,5,14,6,0,0.0,4,0.667,1,8,0.32,True
466,4,1,2,0,0.0,450000,380000,0,0,1,1,2,8,0,0,0.0,0,0.0,1,4,1.0,False
2,1,1,1,0,0.0,3080000,3080000,1,1,1,1,3,13,1,0,0.0,0,0.0,0,1,1.0,True
335,37,0,4,2,0.054,340000,590000,0,10,1,1,4,7,0,0,0.0,0,0.0,0,35,0.946,False
34,20,0,7,3,0.15,1210000,310000,1,12,1,1,6,9,2,0,0.0,0,0.0,1,17,0.85,False
437,2,0,2,0,0.0,640000,480000,1,2,1,1,2,2,0,0,0.0,0,0.0,0,2,1.0,False
387,33,0,0,0,0.0,880000,440000,1,29,1,1,5,6,0,0,0.0,0,0.0,0,33,1.0,False
11,24,0,11,0,0.0,1180000,420000,1,18,1,1,3,5,1,0,0.0,0,0.0,1,24,1.0,False
19,25,0,10,6,0.24,1400000,400000,1,19,1,1,4,5,2,0,0.0,2,0.2,1,19,0.76,False
125,23,0,2,1,0.043,380000,340000,0,5,1,1,2,3,2,0,0.0,0,0.0,1,22,0.957,False
492,10,1,2,0,0.0,280000,440000,1,6,1,1,2,6,0,0,0.0,0,0.0,1,10,1.0,False
1,3,2,3,0,0.0,3830000,2070000,1,0,1,1,6,20,0,0,0.0,0,0.0,1,3,1.0,True
473,3,0,1,0,0.0,310000,550000,1,0,1,1,1,1,2,0,0.0,0,0.0,1,3,1.0,False
6,3,2,3,0,0.0,1570000,730000,1,3,1,1,6,6,0,0,0.0,0,0.0,0,3,1.0,True
3,2,1,2,0,0.0,4520000,1330000,1,1,1,1,6,17,0,0,0.0,0,0.0,1,2,1.0,True
258,40,0,0,0,0.0,560000,310000,1,28,1,1,5,5,0,0,0.0,0,0.0,1,40,1.0,False
29,13,0,8,1,0.077,1350000,250000,1,8,1,1,3,4,1,0,0.0,1,0.125,0,12,0.923,False
69,17,0,0,0,0.0,130000,340000,1,1,1,1,1,1,1,0,0.0,0,0.0,0,17,1.0,False
17,10,0,9,2,0.2,1130000,540000,1,8,1,1,5,9,1,0,0.0,2,0.222,1,8,0.8,False
107,18,0,1,0,0.0,510000,570000,1,15,1,1,4,4,2,0,0.0,0,0.0,0,18,1.0,False
4,1,1,1,1,1.0,1650000,1070000,1,0,1,1,8,34,2,1,1.0,1,1.0,1,0,0.0,True
6,2,1,2,1,0.5,2860000,840000,1,0,1,1,9,24,0,1,1.0,1,0.5,1,1,0.5,True
58,5,0,2,1,0.2,380000,400000,1,0,1,1,2,10,5,0,0.0,1,0.5,0,4,0.8,True
38,8,1,7,0,0.0,1500000,260000,1,6,1,1,4,12,2,0,0.0,0,0.0,1,8,1.0,False
4,4,2,3,1,0.25,970000,450000,1,2,1,1,9,10,1,1,0.5,1,0.333,1,3,0.75,True
354,16,0,5,0,0.0,590000,250000,1,3,1,1,5,6,1,0,0.0,0,0.0,1,16,1.0,False
94,20,0,9,17,0.85,1120000,300000,1,1,1,1,5,13,6,0,0.0,7,0.778,0,3,0.15,True
334,22,0,2,0,0.0,330000,180000,1,8,1,1,2,2,2,0,0.0,0,0.0,1,22,1.0,False
77,6,1,6,3,0.5,940000,570000,1,6,1,1,6,14,4,0,0.0,3,0.5,1,3,0.5,True
45,9,1,5,0,0.0,480000,530000,1,8,1,1,2,5,2,0,0.0,0,0.0,1,9,1.0,False
226,18,0,0,0,0.0,170000,340000,1,12,1,1,2,2,0,0,0.0,0,0.0,0,18,1.0,False
25,24,1,10,1,0.042,520000,360000,1,24,1,1,4,6,0,0,0.0,0,0.0,0,23,0.958,False
445,19,0,1,1,0.053,290000,300000,0,3,1,1,4,4,1,0,0.0,0,0.0,1,18,0.947,False
26,9,3,3,3,0.333,390000,600000,1,0,1,1,2,5,2,0,0.0,0,0.0,0,6,0.667,True
29,11,1,5,1,0.091,1390000,330000,1,10,1,1,2,7,1,0,0.0,1,0.2,1,10,0.909,False
102,10,1,4,2,0.2,2230000,420000,1,2,1,1,7,8,2,0,0.0,0,0.0,0,8,0.8,True
27,16,0,8,3,0.188,670000,350000,1,14,1,1,4,4,2,0,0.0,1,0.125,1,13,0.812,False
24,23,0,5,2,0.087,1200000,270000,1,15,1,1,4,8,2,0,0.0,0,0.0,1,21,0.913,False
42,15,2,6,10,0.667,1740000,680000,1,4,1,1,4,8,4,1,0.5,4,0.667,0,5,0.333,True
378,33,1,1,0,0.0,780000,530000,0,5,1,1,1,1,1,0,0.0,0,0.0,1,33,1.0,False
3,5,2,5,0,0.0,1030000,670000,1,1,1,1,4,7,0,0,0.0,0,0.0,1,5,1.0,True
76,7,1,3,2,0.286,780000,440000,1,4,1,1,2,5,2,0,0.0,1,0.333,0,5,0.714,True
72,9,1,4,1,0.111,630000,270000,1,6,1,1,2,6,6,0,0.0,1,0.25,1,8,0.889,True
99,8,1,4,2,0.25,2760000,460000,0,2,1,1,6,8,1,0,0.0,1,0.25,0,6,0.75,True
14,10,0,4,3,0.3,490000,520000,1,8,1,1,5,10,3,0,0.0,1,0.25,1,7,0.7,True
30,5,5,5,2,0.4,920000,370000,0,0,1,1,4,10,2,2,0.4,2,0.4,1,3,0.6,True
123,19,0,6,0,0.0,580000,300000,1,18,1,1,3,7,5,0,0.0,0,0.0,0,19,1.0,False
10,5,1,3,1,0.2,1730000,710000,1,0,1,1,7,7,0,0,0.0,1,0.333,0,4,0.8,True
22,9,0,8,0,0.0,370000,290000,1,8,1,1,5,7,0,0,0.0,0,0.0,1,9,1.0,False
455,22,0,2,2,0.091,510000,210000,1,9,1,1,5,5,2,0,0.0,0,0.0,0,20,0.909,False
2,1,1,1,0,0.0,4560000,4560000,1,0,1,1,10,10,1,0,0.0,0,0.0,1,1,1.0,True
38,4,0,4,1,0.25,1590000,270000,0,1,3,1,1,4,2,0,0.0,0,0.0,1,3,0.75,True
142,13,2,5,10,0.769,1500000,580000,1,13,1,1,5,7,5,0,0.0,4,0.8,0,3,0.231,True
10,24,0,7,3,0.125,1340000,420000,1,15,1,1,2,2,2,0,0.0,0,0.0,1,21,0.875,False
35,24,1,12,2,0.083,1280000,310000,1,18,1,1,2,9,2,0,0.0,2,0.167,1,22,0.917,False
15,7,1,1,1,0.143,1490000,410000,1,3,1,1,7,14,2,0,0.0,1,1.0,0,6,0.857,True
117,5,1,4,1,0.2,1680000,300000,1,1,1,1,7,12,1,0,0.0,0,0.0,0,4,0.8,True
416,24,0,1,0,0.0,530000,540000,1,12,1,1,3,3,0,0,0.0,0,0.0,1,24,1.0,False
36,22,1,4,2,0.091,310000,470000,1,17,1,1,4,4,1,0,0.0,1,0.25,0,20,0.909,False
42,10,0,5,4,0.4,380000,460000,1,1,1,1,2,3,2,0,0.0,1,0.2,0,6,0.6,True
29,17,1,6,1,0.059,660000,300000,1,10,1,1,6,7,2,0,0.0,0,0.0,1,16,0.941,False
25,7,3,5,1,0.143,570000,420000,1,3,1,1,5,5,1,0,0.0,0,0.0,0,6,0.857,True
450,27,1,2,0,0.0,770000,310000,1,24,1,1,5,7,0,0,0.0,0,0.0,1,27,1.0,False
446,28,0,0,0,0.0,140000,490000,1,4,1,1,1,3,1,0,0.0,0,0.0,0,28,1.0,False
175,19,0,3,4,0.211,670000,340000,0,2,1,1,3,11,6,0,0.0,3,1.0,0,15,0.789,True
493,29,0,0,1,0.034,730000,170000,1,2,1,1,1,4,1,0,0.0,0,0.0,0,28,0.966,False
41,15,1,11,0,0.0,420000,310000,1,11,1,1,4,4,2,0,0.0,0,0.0,1,15,1.0,False
27,15,1,12,3,0.2,870000,470000,1,10,1,1,4,4,2,0,0.0,1,0.083,1,12,0.8,False
7,3,1,3,0,0.0,4540000,1820000,1,0,1,1,11,19,0,0,0.0,0,0.0,0,3,1.0,True
33,3,0,3,1,0.333,1090000,430000,1,0,1,1,2,3,3,0,0.0,1,0.333,0,2,0.667,True
169,17,0,3,4,0.235,890000,270000,1,14,1,1,3,9,6,0,0.0,0,0.0,0,13,0.765,True
38,13,0,8,1,0.077,600000,380000,1,10,1,1,3,3,2,0,0.0,1,0.125,1,12,0.923,False
4,7,5,6,1,0.143,670000,410000,1,0,1,1,5,7,0,0,0.0,0,0.0,0,6,0.857,True
372,19,0,0,1,0.053,150000,160000,1,17,1,1,3,3,1,0,0.0,0,0.0,1,18,0.947,False
240,35,0,2,1,0.029,730000,420000,1,14,1,1,1,1,2,0,0.0,0,0.0,0,34,0.971,False
402,39,0,4,1,0.026,470000,310000,1,8,1,1,4,5,2,0,0.0,1,0.25,0,38,0.974,False
53,5,0,4,1,0.2,980000,440000,1,0,1,4,6,11,1,0,0.0,0,0.0,1,4,0.8,True
45,14,0,11,3,0.214,310000,260000,1,11,1,1,2,4,1,0,0.0,0,0.0,1,11,0.786,False
16,14,1,10,2,0.143,1120000,530000,1,9,1,1,2,9,2,0,0.0,0,0.0,1,12,0.857,False
43,13,1,9,2,0.154,410000,250000,1,11,1,1,6,7,0,0,0.0,0,0.0,1,11,0.846,False
164,39,0,1,2,0.051,190000,230000,1,22,1,1,4,9,1,0,0.0,0,0.0,1,37,0.949,False
25,23,0,7,0,0.0,350000,410000,1,22,1,1,5,9,0,0,0.0,0,0.0,1,23,1.0,False
38,22,0,6,2,0.091,780000,460000,1,19,1,1,3,3,1,0,0.0,1,0.167,0,20,0.909,False
33,3,0,2,1,0.333,1020000,530000,0,1,2,1,6,6,2,0,0.0,0,0.0,0,2,0.667,True
31,20,1,7,1,0.05,1500000,390000,1,19,1,1,3,5,2,0,0.0,1,0.143,1,19,0.95,False
58,15,1,3,0,0.0,650000,420000,1,5,1,1,1,3,0,0,0.0,0,0.0,0,15,1.0,False
114,8,0,2,1,0.125,1420000,320000,0,2,1,1,9,10,1,0,0.0,0,0.0,0,7,0.875,True
25,16,0,8,1,0.062,750000,260000,1,9,1,1,2,8,0,0,0.0,1,0.125,1,15,0.938,False
131,13,0,3,0,0.0,300000,320000,1,13,1,1,3,3,6,0,0.0,0,0.0,0,13,1.0,False
21,27,0,4,2,0.074,1370000,320000,1,20,1,1,4,4,2,0,0.0,0,0.0,1,25,0.926,False
5,7,0,3,2,0.286,970000,540000,1,5,1,4,4,4,0,0,0.0,1,0.333,0,5,0.714,True
9,3,2,3,0,0.0,1750000,300000,1,1,1,1,5,5,1,0,0.0,0,0.0,1,3,1.0,True
18,9,0,9,0,0.0,1000000,460000,1,8,1,1,5,9,1,0,0.0,0,0.0,1,9,1.0,False
457,30,0,0,1,0.033,660000,510000,1,29,1,1,1,2,0,0,0.0,0,0.0,1,29,0.967,False
78,23,0,0,0,0.0,200000,440000,1,5,1,1,5,7,2,0,0.0,0,0.0,0,23,1.0,False
52,5,0,4,2,0.4,380000,350000,1,4,1,1,2,5,3,0,0.0,1,0.25,0,3,0.6,True
358,35,1,6,4,0.114,740000,510000,1,18,1,1,1,2,2,1,1.0,1,0.167,0,31,0.886,False
74,4,0,3,0,0.0,1050000,290000,1,4,2,1,5,8,0,0,0.0,0,0.0,0,4,1.0,True
192,23,0,3,0,0.0,100000,540000,1,23,1,1,4,6,0,0,0.0,0,0.0,0,23,1.0,False
3,4,1,4,0,0.0,2800000,1420000,1,0,1,1,20,30,1,0,0.0,0,0.0,1,4,1.0,True
432,28,0,2,1,0.036,110000,390000,1,25,1,1,1,1,2,0,0.0,0,0.0,0,27,0.964,False
14,6,5,5,2,0.333,370000,330000,1,2,1,1,2,5,1,1,0.2,2,0.4,0,4,0.667,True
10,3,2,2,1,0.333,1740000,710000,1,1,1,1,4,11,2,0,0.0,1,0.5,1,2,0.667,True
35,8,1,5,1,0.125,950000,380000,1,4,1,1,5,5,2,0,0.0,1,0.2,0,7,0.875,True
29,14,1,3,5,0.357,910000,540000,1,7,1,1,4,10,2,1,1.0,1,0.333,0,9,0.643,True
22,15,0,6,3,0.2,1350000,380000,1,14,1,1,2,6,1,0,0.0,0,0.0,1,12,0.8,False
9,12,1,7,0,0.0,940000,280000,1,8,1,1,2,10,1,0,0.0,0,0.0,1,12,1.0,False
405,27,0,2,3,0.111,330000,500000,1,11,1,1,2,2,2,0,0.0,0,0.0,1,24,0.889,False
220,21,0,4,0,0.0,730000,560000,1,10,1,1,5,8,1,0,0.0,0,0.0,1,21,1.0,False
333,26,0,1,0,0.0,350000,400000,0,3,1,1,3,4,1,0,0.0,0,0.0,0,26,1.0,False
401,4,0,0,0,0.0,760000,580000,1,4,1,1,3,3,1,0,0.0,0,0.0,1,4,1.0,False
71,24,0,0,0,0.0,180000,180000,0,3,1,1,1,1,2,0,0.0,0,0.0,1,24,1.0,False
459,33,0,1,2,0.061,900000,430000,0,11,1,1,2,3,0,0,0.0,0,0.0,0,31,0.939,False
363,17,1,1,0,0.0,860000,260000,1,6,1,1,5,5,2,0,0.0,0,0.0,0,17,1.0,False
435,20,0,0,1,0.05,460000,610000,1,2,1,1,1,5,2,0,0.0,0,0.0,0,19,0.95,False
36,7,1,4,1,0.143,1450000,290000,1,3,1,4,1,4,1,0,0.0,0,0.0,0,6,0.857,True
26,9,0,9,0,0.0,490000,330000,1,7,1,1,6,6,2,0,0.0,0,0.0,1,9,1.0,False
79,6,1,2,0,0.0,1180000,350000,1,5,2,2,3,3,2,0,0.0,0,0.0,0,6,1.0,True
20,7,0,5,6,0.857,1410000,510000,1,5,1,1,6,14,6,0,0.0,4,0.8,1,1,0.143,True
435,15,0,1,0,0.0,430000,360000,1,0,1,1,3,3,0,0,0.0,0,0.0,1,15,1.0,False
22,10,1,6,2,0.2,400000,340000,1,9,1,1,3,7,0,0,0.0,2,0.333,0,8,0.8,False
228,27,0,6,0,0.0,110000,590000,1,13,1,1,4,5,0,0,0.0,0,0.0,1,27,1.0,False
59,4,0,2,0,0.0,1410000,330000,1,3,1,1,10,17,0,0,0.0,0,0.0,1,4,1.0,True
63,3,1,3,1,0.333,760000,420000,1,1,1,1,2,8,3,0,0.0,1,0.333,1,2,0.667,True
120,10,1,5,0,0.0,820000,250000,1,0,1,1,2,9,5,0,0.0,0,0.0,0,10,1.0,True
89,3,0,3,0,0.0,730000,330000,1,0,1,2,3,6,0,0,0.0,0,0.0,0,3,1.0,True
36,22,1,5,2,0.091,740000,290000,1,13,1,1,2,2,2,0,0.0,1,0.2,0,20,0.909,False
420,4,0,0,0,0.0,100000,420000,1,0,1,1,5,5,1,0,0.0,0,0.0,1,4,1.0,False
3,3,2,2,1,0.333,1980000,660000,0,1,1,1,7,11,2,1,0.5,1,0.5,1,2,0.667,True
46,10,1,7,4,0.4,470000,360000,1,9,1,1,4,7,1,1,1.0,3,0.429,1,6,0.6,True
229,16,0,0,1,0.062,730000,460000,1,12,1,1,1,3,2,0,0.0,0,0.0,1,15,0.938,False
5,5,1,1,0,0.0,1110000,500000,1,1,1,1,5,5,2,0,0.0,0,0.0,0,5,1.0,True
105,5,1,3,1,0.2,1780000,310000,1,1,1,1,6,14,2,0,0.0,0,0.0,1,4,0.8,True
253,13,0,1,0,0.0,840000,600000,1,1,1,1,4,6,1,0,0.0,0,0.0,1,13,1.0,False
32,13,0,3,5,0.385,510000,380000,1,1,1,1,6,9,2,0,0.0,1,0.333,0,8,0.615,True
59,13,1,3,4,0.308,710000,350000,1,1,1,1,2,7,2,0,0.0,1,0.333,0,9,0.692,True
464,33,0,0,1,0.03,240000,410000,0,7,1,1,3,3,2,0,0.0,0,0.0,0,32,0.97,False
3,3,1,3,0,0.0,4260000,1680000,1,3,1,1,11,20,0,0,0.0,0,0.0,1,3,1.0,True
35,14,1,9,2,0.143,850000,490000,1,14,1,1,6,6,2,0,0.0,0,0.0,0,12,0.857,False
292,14,0,4,1,0.071,100000,530000,1,9,1,1,3,4,2,0,0.0,0,0.0,0,13,0.929,False
40,12,0,7,5,0.417,640000,360000,0,4,1,1,5,6,3,0,0.0,1,0.143,0,7,0.583,True
87,2,1,2,1,0.5,970000,290000,1,0,2,2,5,9,1,0,0.0,1,0.5,1,1,0.5,True
112,14,0,2,0,0.0,550000,310000,0,1,1,1,5,6,1,0,0.0,0,0.0,0,14,1.0,False
29,5,1,3,2,0.4,1160000,390000,0,0,1,1,2,6,2,0,0.0,1,0.333,0,3,0.6,True
339,37,0,1,0,0.0,790000,470000,1,9,1,1,2,3,0,0,0.0,0,0.0,0,37,1.0,False
35,26,1,10,0,0.0,1320000,500000,1,23,1,1,4,4,0,0,0.0,0,0.0,1,26,1.0,False
37,6,0,5,1,0.167,1000000,510000,1,2,1,5,1,3,0,0,0.0,0,0.0,0,5,0.833,True
95,13,1,6,0,0.0,530000,280000,1,4,1,1,4,5,6,0,0.0,0,0.0,0,13,1.0,True
52,27,0,2,0,0.0,900000,640000,0,1,1,1,1,5,2,0,0.0,0,0.0,0,27,1.0,False
444,2,0,2,0,0.0,160000,630000,1,1,1,1,5,5,0,0,0.0,0,0.0,1,2,1.0,False
9,6,0,5,4,0.667,560000,300000,0,1,1,1,2,3,6,0,0.0,4,0.8,1,2,0.333,True
287,1,0,0,0,0.0,820000,430000,0,0,1,1,3,3,0,0,0.0,0,0.0,1,1,1.0,False
11,20,1,6,0,0.0,920000,430000,1,18,1,1,4,7,1,0,0.0,0,0.0,1,20,1.0,False
20,11,1,6,4,0.364,640000,500000,0,1,1,1,4,9,3,0,0.0,1,0.167,0,7,0.636,True
238,15,0,3,0,0.0,780000,500000,0,2,1,1,1,6,0,0,0.0,0,0.0,0,15,1.0,False
427,9,1,1,0,0.0,180000,300000,1,5,1,1,4,5,2,0,0.0,0,0.0,0,9,1.0,False
